codigo,titulo,semestre,codigo_disciplina,nome_disciplina,professor,vagas_disciplina,vagas_disponiveis
3910,Engenharia de Computação (Bacharelado),4º Semestre,11100059,CÁLCULO 2,VILIAM CARDOSO DA SILVEIRA,5,16
3910,Engenharia de Computação (Bacharelado),4º Semestre,11100059,CÁLCULO 2,,5,16
3910,Engenharia de Computação (Bacharelado),4º Semestre,22000226,CIRCUITOS DIGITAIS I,JULIO CARLOS BALZANO DE MATTOSLEOMAR SOARES DA ROSA JUNIOR,19,19
3910,Engenharia de Computação (Bacharelado),4º Semestre,22000226,CIRCUITOS DIGITAIS I,,19,19
3910,Engenharia de Computação (Bacharelado),4º Semestre,22000226,CIRCUITOS DIGITAIS I,JULIO CARLOS BALZANO DE MATTOSLEOMAR SOARES DA ROSA JUNIOR,19,19
3910,Engenharia de Computação (Bacharelado),4º Semestre,22000226,CIRCUITOS DIGITAIS I,,19,19
3910,Engenharia de Computação (Bacharelado),4º Semestre,11090032,FÍSICA BÁSICA I,MARCELO PEREIRA MACHADO,25,30
3910,Engenharia de Computação (Bacharelado),4º Semestre,11090032,FÍSICA BÁSICA I,,25,30
3910,Engenharia de Computação (Bacharelado),4º Semestre,11090032,FÍSICA BÁSICA I,FRANCISCO AMARAL VILLELA,20,39
3910,Engenharia de Computação (Bacharelado),4º Semestre,11090032,FÍSICA BÁSICA I,,20,39
3910,Engenharia de Computação (Bacharelado),4º Semestre,11090032,FÍSICA BÁSICA I,MARCELO PEREIRA MACHADO,10,29
3910,Engenharia de Computação (Bacharelado),4º Semestre,11090032,FÍSICA BÁSICA I,,10,29
3910,Engenharia de Computação (Bacharelado),4º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,ADRIANA BORDINI,4,20
3910,Engenharia de Computação (Bacharelado),4º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,4,20
3910,Engenharia de Computação (Bacharelado),4º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,BRUNO ZATT,21,22
3910,Engenharia de Computação (Bacharelado),4º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,21,22
3910,Engenharia de Computação (Bacharelado),4º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,BRUNO ZATT,19,15
3910,Engenharia de Computação (Bacharelado),4º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,19,15
3910,Engenharia de Computação (Bacharelado),4º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,MARILTON SANCHOTENE DE AGUIAR,1,24
3910,Engenharia de Computação (Bacharelado),4º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,1,24
3910,Engenharia de Computação (Bacharelado),4º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,MARILTON SANCHOTENE DE AGUIAR,1,23
3910,Engenharia de Computação (Bacharelado),4º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,1,23
3910,Engenharia de Computação (Bacharelado),5º Semestre,11100005,ÁLGEBRA LINEAR E GEOMETRIA ANALÍTICA,JANICE NERY,10,2
3910,Engenharia de Computação (Bacharelado),5º Semestre,11100005,ÁLGEBRA LINEAR E GEOMETRIA ANALÍTICA,,10,2
3910,Engenharia de Computação (Bacharelado),5º Semestre,11100005,ÁLGEBRA LINEAR E GEOMETRIA ANALÍTICA,JAIRO VALOES DE ALENCAR RAMALHO,12,14
3910,Engenharia de Computação (Bacharelado),5º Semestre,11100005,ÁLGEBRA LINEAR E GEOMETRIA ANALÍTICA,,12,14
3910,Engenharia de Computação (Bacharelado),5º Semestre,11100005,ÁLGEBRA LINEAR E GEOMETRIA ANALÍTICA,REJANE PERGHER,45,29
3910,Engenharia de Computação (Bacharelado),5º Semestre,11100005,ÁLGEBRA LINEAR E GEOMETRIA ANALÍTICA,,45,29
3910,Engenharia de Computação (Bacharelado),5º Semestre,11100059,CÁLCULO 2,FERNANDA KRÜGER TOMASCHEWSKI,15,45
3910,Engenharia de Computação (Bacharelado),5º Semestre,11100059,CÁLCULO 2,,15,45
3910,Engenharia de Computação (Bacharelado),5º Semestre,11100059,CÁLCULO 2,CAMILA PINTO DA COSTA,14,52
3910,Engenharia de Computação (Bacharelado),5º Semestre,11100059,CÁLCULO 2,,14,52
3910,Engenharia de Computação (Bacharelado),5º Semestre,11100059,CÁLCULO 2,CAMILA PINTO DA COSTA,30,43
3910,Engenharia de Computação (Bacharelado),5º Semestre,11100059,CÁLCULO 2,,30,43
3910,Engenharia de Computação (Bacharelado),5º Semestre,11100059,CÁLCULO 2,JANICE NERY,5,10
3910,Engenharia de Computação (Bacharelado),5º Semestre,11100059,CÁLCULO 2,,5,10
3910,Engenharia de Computação (Bacharelado),5º Semestre,11100059,CÁLCULO 2,VILIAM CARDOSO DA SILVEIRA,5,16
3910,Engenharia de Computação (Bacharelado),5º Semestre,11100059,CÁLCULO 2,,5,16
3910,Engenharia de Computação (Bacharelado),5º Semestre,22000226,CIRCUITOS DIGITAIS I,JULIO CARLOS BALZANO DE MATTOSLEOMAR SOARES DA ROSA JUNIOR,19,19
3910,Engenharia de Computação (Bacharelado),5º Semestre,22000226,CIRCUITOS DIGITAIS I,,19,19
3910,Engenharia de Computação (Bacharelado),5º Semestre,22000226,CIRCUITOS DIGITAIS I,JULIO CARLOS BALZANO DE MATTOSLEOMAR SOARES DA ROSA JUNIOR,19,19
3910,Engenharia de Computação (Bacharelado),5º Semestre,22000226,CIRCUITOS DIGITAIS I,,19,19
3910,Engenharia de Computação (Bacharelado),5º Semestre,11090032,FÍSICA BÁSICA I,MARCELO PEREIRA MACHADO,25,30
3910,Engenharia de Computação (Bacharelado),5º Semestre,11090032,FÍSICA BÁSICA I,,25,30
3910,Engenharia de Computação (Bacharelado),5º Semestre,11090032,FÍSICA BÁSICA I,FRANCISCO AMARAL VILLELA,20,39
3910,Engenharia de Computação (Bacharelado),5º Semestre,11090032,FÍSICA BÁSICA I,,20,39
3910,Engenharia de Computação (Bacharelado),5º Semestre,11090032,FÍSICA BÁSICA I,MARCELO PEREIRA MACHADO,10,29
3910,Engenharia de Computação (Bacharelado),5º Semestre,11090032,FÍSICA BÁSICA I,,10,29
3910,Engenharia de Computação (Bacharelado),5º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,ADRIANA BORDINI,4,20
3910,Engenharia de Computação (Bacharelado),5º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,4,20
3910,Engenharia de Computação (Bacharelado),5º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,BRUNO ZATT,21,22
3910,Engenharia de Computação (Bacharelado),5º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,21,22
3910,Engenharia de Computação (Bacharelado),5º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,BRUNO ZATT,19,15
3910,Engenharia de Computação (Bacharelado),5º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,19,15
3910,Engenharia de Computação (Bacharelado),5º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,MARILTON SANCHOTENE DE AGUIAR,1,24
3910,Engenharia de Computação (Bacharelado),5º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,1,24
3910,Engenharia de Computação (Bacharelado),5º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,MARILTON SANCHOTENE DE AGUIAR,1,23
3910,Engenharia de Computação (Bacharelado),5º Semestre,22000296,PROGRAMAÇÃO DE COMPUTADORES,,1,23
3910,Engenharia de Computação (Bacharelado),6º Semestre,11100005,ÁLGEBRA LINEAR E GEOMETRIA ANALÍTICA,JANICE NERY,10,2
3910,Engenharia de Computação (Bacharelado),6º Semestre,11100005,ÁLGEBRA LINEAR E GEOMETRIA ANALÍTICA,,10,2
3910,Engenharia de Computação (Bacharelado),6º Semestre,11100005,ÁLGEBRA LINEAR E GEOMETRIA ANALÍTICA,JAIRO VALOES DE ALENCAR RAMALHO,12,14
3910,Engenharia de Computação (Bacharelado),6º Semestre,11100005,ÁLGEBRA LINEAR E GEOMETRIA ANALÍTICA,,12,14
3910,Engenharia de Computação (Bacharelado),6º Semestre,11100005,ÁLGEBRA LINEAR E GEOMETRIA ANALÍTICA,REJANE PERGHER,45,29
3910,Engenharia de Computação (Bacharelado),6º Semestre,11100005,ÁLGEBRA LINEAR E GEOMETRIA ANALÍTICA,,45,29
3910,Engenharia de Computação (Bacharelado),6º Semestre,11100059,CÁLCULO 2,FERNANDA KRÜGER TOMASCHEWSKI,15,45
3910,Engenharia de Computação (Bacharelado),6º Semestre,11100059,CÁLCULO 2,,15,45
3910,Engenharia de Computação (Bacharelado),6º Semestre,11100059,CÁLCULO 2,CAMILA PINTO DA COSTA,14,52
3910,Engenharia de Computação (Bacharelado),6º Semestre,11100059,CÁLCULO 2,,14,52
3910,Engenharia de Computação (Bacharelado),6º Semestre,11100059,CÁLCULO 2,CAMILA PINTO DA COSTA,30,43
3910,Engenharia de Computação (Bacharelado),6º Semestre,11100059,CÁLCULO 2,,30,43
3910,Engenharia de Computação (Bacharelado),6º Semestre,11100059,CÁLCULO 2,JANICE NERY,5,10
3910,Engenharia de Computação (Bacharelado),6º Semestre,11100059,CÁLCULO 2,,5,10
3910,Engenharia de Computação (Bacharelado),6º Semestre,11100059,CÁLCULO 2,VILIAM CARDOSO DA SILVEIRA,5,16
3910,Engenharia de Computação (Bacharelado),6º Semestre,11100059,CÁLCULO 2,,5,16
3910,Engenharia de Computação (Bacharelado),6º Semestre,22000226,CIRCUITOS DIGITAIS I,JULIO CARLOS BALZANO DE MATTOSLEOMAR SOARES DA ROSA JUNIOR,19,19
3910,Engenharia de Computação (Bacharelado),6º Semestre,22000226,CIRCUITOS DIGITAIS I,,19,19
3910,Engenharia de Computação (Bacharelado),6º Semestre,22000226,CIRCUITOS DIGITAIS I,JULIO CARLOS BALZANO DE MATTOSLEOMAR SOARES DA ROSA JUNIOR,19,19
3910,Engenharia de Computação (Bacharelado),6º Semestre,22000226,CIRCUITOS DIGITAIS I,,19,19
3910,Engenharia de Computação (Bacharelado),6º Semestre,11090032,FÍSICA BÁSICA I,MARCELO PEREIRA MACHADO,25,30
3910,Engenharia de Computação (Bacharelado),6º Semestre,11090032,FÍSICA BÁSICA I,,25,30
